262,1.641
263,1.279
264,2.486
265,1.279
266,1.667
267,3.233
268,4.735
269,3.144
270,4.499
271,4.356
272,3.183
273,2.592
274,3.411
275,4.064
276,2.5
277,3.508
278,4.381
279,3.158
280,2.608
281,3.415
282,3.204
283,8.874
284,1.615
285,1.588
286,1.677
287,1.396
288,1.682
289,1.608
290,1.302
291,1.491
292,1.32
293,1.788
294,1.603
295,1.355
296,2.669
297,1.543
298,1.322
299,1.421
300,1.35
301,1.555
302,1.58
303,1.669
304,1.528
305,1.377
306,1.667
307,1.756
308,1.669
309,1.719
310,1.334
311,1.578
312,1.55
313,1.687
314,1.535
315,1.378
316,1.52
317,1.703
318,1.615
319,1.513
320,2.036
321,1.59
322,1.626
323,1.721
324,1.52
325,1.628
326,1.662
327,1.656
328,1.506
329,1.528
330,1.664
331,1.769
332,1.51
333,4.765
334,1.343
335,1.677
336,1.543
337,1.366
338,1.631
339,1.525
340,1.424
341,1.528
342,1.7
343,1.286
344,1.364
345,1.583
346,1.533
347,2.459
348,1.706
349,1.608
350,1.615
351,1.659
352,1.785
353,1.58
354,1.56
355,1.734
356,1.51
357,1.348
358,1.503
359,1.309
360,1.368
361,1.362
362,1.595
363,1.407
364,1.424
365,1.708
366,1.651
367,4.31
368,7.241
369,2.634
370,4.381
371,6.017
372,2.917
373,3.062
374,3.818
375,1.75
376,1.766
377,1.857
378,1.891
379,1.729
380,1.357
381,1.336
382,1.732
383,2.603
384,1.515
385,1.376
386,1.44
387,1.669
388,1.459
389,1.562
390,1.693
391,3.283
392,4.331
393,4.356
394,3.795
395,3.197
396,4.567
397,1.968
398,1.583
399,1.885
400,5.414
401,3.144
402,3.482
403,4.427
404,3.01
405,3.415
406,4.064
407,3.679
408,4.097
409,2.876
410,2.941
411,2.676
412,3.846
413,1.684
414,2.547
415,4.439
416,3.733
417,4.439
418,2.719
419,2.634
420,4.8
421,3.226
422,3.24
423,3.474
424,2.481
425,3.671
426,4.822
427,6.017
428,3.478
429,3.353
430,4.367
431,4.293
432,3.565
433,3.338
434,3.014
435,3.932
436,4.141
437,3.721
438,3.386
439,2.108
440,3.675
441,3.9
442,4.343
443,3.893
444,2.776
445,3.546
446,4.322
447,2.752
448,4.064
449,5.211
450,3.14
451,3.595
452,3.144
453,2.372
454,3.294
455,5.617
456,5.217
457,11.438
458,2.921
459,2.983
460,4.186
461,2.876
462,3.003
463,4.58
464,3.316
465,3.204
466,4.137
467,7.317
468,3.484
469,3.621
470,1.638
471,1.69
472,6.2
473,3.909
474,1.588
475,1.503
476,1.404
477,1.613
478,1.578
479,4.635
480,4.239
481,3.375
482,3.147
483,3.98
484,4.52
485,2.31
486,2.816
487,4.121
488,4.889
489,4.528
490,1.364
491,1.796
492,1.367
493,1.533
494,1.445
495,1.533
496,1.562
497,1.383
498,1.339
499,1.633
500,1.595
501,1.518
502,1.618
503,1.503
504,1.548
505,1.756
506,1.711
507,1.598
508,1.545
509,1.61
510,1.785
511,1.501
512,1.51
513,1.641
514,1.573
515,1.43
516,1.575
517,1.433
518,1.677
519,1.575
520,1.528
521,1.545
522,1.55
523,1.753
524,2.053
525,1.595
526,1.677
527,1.568
528,1.638
529,1.608
530,1.734
531,1.297
532,2.641
533,1.595
534,1.595
535,1.75
536,1.503
537,1.555
538,1.533
539,1.332
540,1.698
541,1.605
542,1.385
543,1.565
544,1.711
545,1.476
546,1.55
547,1.664
548,1.523
549,1.545
550,1.538
551,1.706
552,1.68
553,2.375
554,1.924
555,1.649
556,1.615
557,1.313
558,1.578
559,2.748
560,1.565
561,2.411
562,1.56
563,1.575
564,1.397
565,1.706
566,1.682
567,1.543
568,1.598
569,1.506
570,1.533
571,5748124537.734
572,5.598
573,2.117
574,2.424
575,2.67
576,6.3
577,5.598
