0,0
1,0.345
2,0.295
3,0.362
4,0.312
5,0.309
6,0.354
7,0.295
8,0.314
9,0.297
10,0.377
11,1.31
12,0.308
13,0.405
14,0.309
15,0.283
16,0.596
17,0.288
18,1.372
19,0.313
19,1.446
20,0.275
21,0.281
22,0.344
23,0.35
24,0.321
25,0.317
26,0.311
27,0.286
28,0.361
29,0.284
30,0.327
31,0.285
32,0.314
33,0.384
34,0.322
35,0.371
36,0.333
37,0.368
38,0.296
38,2.965
39,0.69
40,0.436
41,0.332
42,0.339
43,0.438
44,0.415
45,0.457
46,0.385
47,0.366
48,0.393
49,0.38
50,0.366
51,0.385
52,0.621
53,0.407
54,0.442
55,0.366
56,0.348
57,0.357
57,1.793
58,0.644
59,0.382
60,0.342
61,0.538
62,0.353
63,0.45
64,0.413
65,0.362
66,0.37
67,0.355
68,0.436
69,0.358
70,0.92
71,0.379
72,0.506
73,0.453
74,0.937
75,0.332
76,0.345
76,1.8
77,0.359
78,0.337
79,0.436
80,0.368
81,0.361
82,0.377
83,0.418
84,0.479
85,0.428
86,0.372
87,0.327
88,0.329
89,0.675
90,0.343
91,0.655
92,0.343
93,0.363
94,0.357
95,0.345
95,1.811
96,0.354
97,0.377
98,0.344
99,0.388
100,0.342
101,0.635
102,0.35
103,0.713
104,4.133
105,0.667
106,0.334
107,0.419
108,0.371
109,1.384
110,0.378
111,0.394
112,0.344
113,0.59
114,0.432
114,1.745
115,0.41
116,0.448
117,0.344
118,0.361
119,0.611
120,0.928
121,0.377
122,0.421
123,0.436
124,0.429
125,0.378
126,0.566
127,0.464
128,0.604
129,0.383
130,0.356
131,0.352
132,0.358
133,0.35
133,1.757
134,0.414
135,0.383
136,0.378
137,0.384
138,0.373
139,0.379
140,0.462
141,0.387
142,0.696
143,0.384
144,1.625
145,0.685
146,0.352
147,0.339
148,0.403
149,0.373
150,0.364
151,0.421
152,0.354
152,2.77
153,0.701
154,0.437
155,0.361
156,0.372
157,0.642
158,0.444
159,0.348
160,0.354
161,0.408
162,1.64
163,0.33
164,0.373
165,0.555
166,0.349
167,0.372
168,1.368
169,0.379
170,0.437
171,0.375
171,2.114
172,0.342
173,0.344
174,0.405
175,0.36
176,0.348
177,0.38
178,0.457
179,0.379
180,0.372
181,0.425
182,1.375
183,0.611
184,1.122
185,0.356
186,0.36
187,0.367
188,0.353
189,0.598
190,0.424
190,1.814
191,0.343
192,0.444
193,0.332
194,0.416
195,0.341
196,0.374
197,1.786
198,0.55
199,0.353
200,0.635
201,0.432
202,0.357
203,0.385
204,0.352
205,0.669
206,0.603
207,0.336
208,0.417
209,0.373
209,1.767
210,0.435
211,0.585
212,0.427
213,0.604
214,0.345
215,1.362
216,0.48
217,0.368
218,0.507
219,0.426
220,0.377
221,0.459
222,0.336
223,0.405
224,0.369
225,0.439
226,0.371
227,0.634
228,0.366
228,1.709
229,0.358
230,0.582
231,0.348
232,0.452
233,0.354
234,1.495
235,0.357
236,0.392
237,0.437
238,0.342
239,0.352
240,0.359
241,0.324
242,0.531
243,0.413
244,0.393
245,0.807
246,0.359
247,0.317
247,1.751
248,0.381
249,0.494
250,0.352
251,0.308
252,0.652
253,0.658
254,0.416
255,1.409
256,0.357
257,0.351
258,0.365
259,0.385
260,1.351
261,0.309
262,0.542
263,0.529
264,0.357
265,0.689
266,0.344
266,1.988
267,0.348
268,0.316
269,0.348
270,0.325
271,0.347
272,0.353
273,0.361
274,0.343
275,0.366
276,0.366
277,0.452
278,0.623
279,0.375
280,0.348
281,0.671
282,0.453
283,0.348
284,0.424
285,0.409
285,1.678
286,1.115
287,0.406
288,0.364
289,0.343
290,1.324
291,0.368
292,0.358
293,0.349
294,0.398
295,0.355
296,0.523
297,0.367
298,1.329
299,0.602
300,0.423
301,0.375
302,0.346
303,1.369
304,0.826
304,1.724
305,0.341
306,0.365
307,0.401
308,0.747
309,0.367
310,0.353
311,0.333
312,0.37
313,0.345
314,0.405
315,0.359
316,0.334
317,0.339
318,0.397
319,0.345
320,0.373
321,0.375
322,0.362
323,0.333
323,1.704
324,0.918
325,0.401
326,0.577
327,0.683
328,0.35
329,0.356
330,0.356
331,1.377
332,0.343
333,0.504
334,0.683
335,0.414
336,0.371
337,0.364
338,0.421
339,0.382
340,0.35
341,1.365
342,0.346
342,1.703
343,0.97
344,0.426
345,0.356
346,0.36
347,0.361
348,0.347
349,0.5
350,0.703
351,0.331
352,0.511
353,0.408
354,0.337
355,0.513
356,0.397
357,0.383
358,0.416
359,0.397
360,0.332
361,0.313
361,1.717
362,0.337
363,0.401
364,0.339
365,0.316
366,0.349
367,0.323
368,0.365
369,0.305
370,0.35
371,0.351
372,0.408
373,0.332
374,0.341
375,0.567
376,0.318
377,0.352
378,0.414
379,0.358
380,0.342
380,1.802
381,0.353
382,0.344
383,0.344
384,0.41
385,0.351
386,0.546
387,0.564
388,0.424
389,0.324
390,0.327
391,1.353
392,0.369
393,0.341
394,0.332
395,0.322
396,0.368
397,0.427
398,0.338
399,0.334
399,2.002
400,0.363
401,0.405
402,0.511
403,0.437
